chr	coord	gene_name	refseqID	rel_location	utr5_st	utr5_end	cds_st	cds_end	utr3_st	utr3_end	utr5_size	cds_size	utr3_size
chrX	70793782	OGT	ENST00000373719.3	2.06562054208274	3495	3279	3278	138	137	-1965	216	3140	2102
chrX	70793816	OGT	ENST00000373719.3	2.08178792201617	3529	3313	3312	172	171	-1931	216	3140	2102
chrX	70794134	OGT	ENST00000373719.3	2.23300047551117	3847	3631	3630	490	489	-1613	216	3140	2102
chrX	70794154	OGT	ENST00000373719.3	2.24251069900143	3867	3651	3650	510	509	-1593	216	3140	2102
chrX	70794466	OGT	ENST00000373719.3	2.39087018544936	4179	3963	3962	822	821	-1281	216	3140	2102
chrX	70795266	OGT	ENST00000373719.3	2.77127912505944	4979	4763	4762	1622	1621	-481	216	3140	2102
chrX	71492504	RPS4X	ENST00000316084.6	2.02702702702703	913	809	808	17	16	-612	104	791	628
chrX	71800715	PHKA1	ENST00000339490.3	2.06264288980338	4070	3770	3769	137	136	-2050	300	3632	2186
chrX	71800715	PHKA1	ENST00000373539.3	2.36533333333333	4237	3860	3859	137	136	-238	377	3722	374
chrX	71800715	PHKA1	ENST00000373542.4	2.06261425959781	3968	3809	3808	137	136	-2051	159	3671	2187
chrX	71800715	PHKA1	ENST00000373545.3	2.06261425959781	4121	3683	3682	137	136	-2051	438	3545	2187
chrX	71800715	PHKA1	ENST00000541944.1	2.06264288980338	3893	3593	3592	137	136	-2050	300	3455	2186
chrX	74273218	ABCB7	ENST00000253577.3	1.99425287356322	2273	2249	2248	-13	-14	-103	24	2261	89
chrX	74273218	ABCB7	ENST00000339447.4	1.99392239364189	2132	2126	2125	-13	-14	-101	6	2138	87
chrX	74273218	ABCB7	ENST00000373394.3	1.99424524125719	2253	2246	2245	-13	-14	-99	7	2258	85
chrX	76761784	ATRX	ENST00000373344.5	2.58882810250504	9738	9524	9523	2045	2044	-1428	214	7478	3472
chrX	76761784	ATRX	ENST00000395603.3	2.59258186033034	9624	9410	9409	2045	2044	-1406	214	7364	3450
chrX	76813003	ATRX	ENST00000373344.5	1.88487765744083	6832	6618	6617	-861	-862	-4334	214	7478	3472
chrX	76813003	ATRX	ENST00000395603.3	1.88309572301426	6718	6504	6503	-861	-862	-4312	214	7364	3450
chrX	76938461	ATRX	ENST00000373344.5	1.30578954405669	2501	2287	2286	-5192	-5193	-8665	214	7478	3472
chrX	76938461	ATRX	ENST00000395603.3	1.29504412763069	2387	2173	2172	-5192	-5193	-8643	214	7364	3450
chrX	76938578	ATRX	ENST00000373344.5	1.29014574140928	2384	2170	2169	-5309	-5310	-8782	214	7478	3472
chrX	76938578	ATRX	ENST00000395603.3	1.27915818058384	2270	2056	2055	-5309	-5310	-8760	214	7364	3450
chrX	77082437	MAGT1	ENST00000358075.6	2.79831932773109	3470	3384	3383	2280	2279	-576	86	1103	2855
chrX	77150909	MAGT1	ENST00000358075.6	1.08605072463768	181	95	94	-1009	-1010	-3865	86	1103	2855
chrX	77150909	MAGT1	ENST00000373336.3	0.966666666666667	28	-1	-2	-406	-407	-933	29	404	526
chrX	79932652	BRWD3	ENST00000373275.4	1.89942688112405	5081	4865	4864	-544	-545	-6299	216	5408	5754
chrX	80369579	HMGN5	ENST00000358130.2	2.60021097046413	1746	1418	1417	569	568	-379	328	848	947
chrX	83400557	RPS6KA6	ENST00000262752.2	1.19213583556747	437	430	429	-1808	-1809	-2109	7	2237	300
chrX	83400557	RPS6KA6	ENST00000543399.1	1.19213583556747	677	430	429	-1808	-1809	-1837	247	2237	28
chrX	84510435	ZNF711	ENST00000276123.3	1.10936132983377	757	250	249	-2036	-2037	-2129	507	2285	92
chrX	84510435	ZNF711	ENST00000360700.4	1.10313531353135	1135	250	249	-2174	-2175	-3708	885	2423	1533
chrX	84510435	ZNF711	ENST00000373165.3	1.10936132983377	555	250	249	-2036	-2037	-3568	305	2285	1531
chrX	84510435	ZNF711	ENST00000395402.1	1.07965367965368	596	184	183	-2126	-2127	-3658	412	2309	1531
chrX	84510678	ZNF711	ENST00000276123.3	1.2156605424322	1000	493	492	-1793	-1794	-1886	507	2285	92
chrX	84510678	ZNF711	ENST00000360700.4	1.20338283828383	1378	493	492	-1931	-1932	-3465	885	2423	1533
chrX	84510678	ZNF711	ENST00000373165.3	1.2156605424322	798	493	492	-1793	-1794	-3325	305	2285	1531
chrX	84510678	ZNF711	ENST00000395402.1	1.18484848484848	839	427	426	-1883	-1884	-3415	412	2309	1531
chrX	84525807	ZNF711	ENST00000276123.3	1.55074365704287	1766	1259	1258	-1027	-1028	-1120	507	2285	92
chrX	84525807	ZNF711	ENST00000360700.4	1.5763201320132	2282	1397	1396	-1027	-1028	-2561	885	2423	1533
chrX	84525807	ZNF711	ENST00000373165.3	1.55074365704287	1564	1259	1258	-1027	-1028	-2559	305	2285	1531
chrX	84525807	ZNF711	ENST00000395402.1	1.55541125541126	1695	1283	1282	-1027	-1028	-2559	412	2309	1531
chrX	84525807	ZNF711	ENST00000542798.1	1.4332229580574	845	785	784	-1027	-1028	-1432	60	1811	404
chrX	84526105	ZNF711	ENST00000276123.3	1.68110236220472	2064	1557	1556	-729	-730	-822	507	2285	92
chrX	84526105	ZNF711	ENST00000360700.4	1.69925742574257	2580	1695	1694	-729	-730	-2263	885	2423	1533
chrX	84526105	ZNF711	ENST00000373165.3	1.68110236220472	1862	1557	1556	-729	-730	-2261	305	2285	1531
chrX	84526105	ZNF711	ENST00000395402.1	1.68441558441558	1993	1581	1580	-729	-730	-2261	412	2309	1531
chrX	84526105	ZNF711	ENST00000542798.1	1.5976821192053	1143	1083	1082	-729	-730	-1134	60	1811	404
chrX	84526359	ZNF711	ENST00000276123.3	1.79221347331584	2318	1811	1810	-475	-476	-568	507	2285	92
chrX	84526359	ZNF711	ENST00000360700.4	1.80404290429043	2834	1949	1948	-475	-476	-2009	885	2423	1533
chrX	84526359	ZNF711	ENST00000373165.3	1.79221347331584	2116	1811	1810	-475	-476	-2007	305	2285	1531
chrX	84526359	ZNF711	ENST00000395402.1	1.79437229437229	2247	1835	1834	-475	-476	-2007	412	2309	1531
chrX	84526359	ZNF711	ENST00000542798.1	1.7378587196468	1397	1337	1336	-475	-476	-880	60	1811	404
chrX	84526506	ZNF711	ENST00000276123.3	1.85651793525809	2465	1958	1957	-328	-329	-421	507	2285	92
chrX	84526506	ZNF711	ENST00000360700.4	1.86468646864686	2981	2096	2095	-328	-329	-1862	885	2423	1533
chrX	84526506	ZNF711	ENST00000373165.3	1.85651793525809	2263	1958	1957	-328	-329	-1860	305	2285	1531
chrX	84526506	ZNF711	ENST00000395402.1	1.85800865800866	2394	1982	1981	-328	-329	-1860	412	2309	1531
chrX	84526506	ZNF711	ENST00000542798.1	1.81898454746137	1544	1484	1483	-328	-329	-733	60	1811	404
chrX	84526737	ZNF711	ENST00000276123.3	1.9575678040245	2696	2189	2188	-97	-98	-190	507	2285	92
chrX	84526737	ZNF711	ENST00000360700.4	1.95998349834983	3212	2327	2326	-97	-98	-1631	885	2423	1533
chrX	84526737	ZNF711	ENST00000373165.3	1.9575678040245	2494	2189	2188	-97	-98	-1629	305	2285	1531
chrX	84526737	ZNF711	ENST00000395402.1	1.95800865800866	2625	2213	2212	-97	-98	-1629	412	2309	1531
chrX	84526737	ZNF711	ENST00000542798.1	1.94646799116998	1775	1715	1714	-97	-98	-502	60	1811	404
chrX	84526893	ZNF711	ENST00000276123.3	2.63440860215054	2852	2345	2344	59	58	-34	507	2285	92
chrX	84526893	ZNF711	ENST00000360700.4	2.03846153846154	3368	2483	2482	59	58	-1475	885	2423	1533
chrX	84526893	ZNF711	ENST00000373165.3	2.03851174934726	2650	2345	2344	59	58	-1473	305	2285	1531
chrX	84526893	ZNF711	ENST00000395402.1	2.03851174934726	2781	2369	2368	59	58	-1473	412	2309	1531
chrX	84526893	ZNF711	ENST00000542798.1	2.14567901234568	1931	1871	1870	59	58	-346	60	1811	404
chrX	84526903	ZNF711	ENST00000276123.3	2.74193548387097	2862	2355	2354	69	68	-24	507	2285	92
chrX	84526903	ZNF711	ENST00000360700.4	2.04498044328553	3378	2493	2492	69	68	-1465	885	2423	1533
chrX	84526903	ZNF711	ENST00000373165.3	2.04503916449086	2660	2355	2354	69	68	-1463	305	2285	1531
chrX	84526903	ZNF711	ENST00000395402.1	2.04503916449086	2791	2379	2378	69	68	-1463	412	2309	1531
chrX	84526903	ZNF711	ENST00000542798.1	2.17037037037037	1941	1881	1880	69	68	-336	60	1811	404
chrX	85226220	CHM	ENST00000358786.4	2.14193548387097	691	685	684	352	351	-2128	6	332	2479
chrX	100095793	CSTF2	ENST00000372972.2	2.45192307692308	1843	1828	1827	94	93	-114	15	1733	207
chrX	100095793	CSTF2	ENST00000415585.2	2.42342342342342	1909	1888	1887	94	93	-128	21	1793	221
chrX	100417937	CENPI	ENST00000218507.5	1.99147599820547	2378	2210	2209	-19	-20	-488	168	2228	468
chrX	100417937	CENPI	ENST00000372927.1	1.99163364156759	2528	2252	2251	-19	-20	-733	276	2270	713
chrX	100417937	CENPI	ENST00000423383.1	1.99163364156759	2420	2252	2251	-19	-20	-488	168	2270	468
chrX	100601371	TIMM8A	ENST00000372902.3	2.13842482100239	941	410	409	116	115	-722	531	293	837
chrX	100601380	TIMM8A	ENST00000372902.3	2.12768496420048	932	401	400	107	106	-731	531	293	837
chrX	100601587	TIMM8A	ENST00000372902.3	1.65986394557823	725	194	193	-100	-101	-938	531	293	837
chrX	100653004	GLA	ENST00000218516.3	1.83953488372093	1104	1083	1082	-207	-208	-213	21	1289	5
chrX	100667942	HNRNPH2	ENST00000316594.5	1.71555555555556	1043	966	965	-384	-385	-1179	77	1349	794
chrX	100880121	ARMCX3	ENST00000341189.4	1.13333333333333	1017	152	151	-988	-989	-2712	865	1139	1723
chrX	100880121	ARMCX3	ENST00000471229.2	1.13333333333333	697	152	151	-988	-989	-1353	545	1139	364
chrX	100880121	ARMCX3	ENST00000537169.1	1.13333333333333	607	152	151	-988	-989	-2710	455	1139	1721
chrX	102508717	TCEAL8	ENST00000360000.4	1.53954802259887	336	191	190	-163	-164	-794	145	353	630
chrX	102508717	TCEAL8	ENST00000372685.3	1.53954802259887	427	191	190	-163	-164	-794	236	353	630
chrX	102631466	NGFRAP1	ENST00000361298.4	0.545205479452055	198	-166	-167	-472	-473	-722	364	305	249
chrX	102631466	NGFRAP1	ENST00000372635.1	0.559322033898305	131	-104	-105	-440	-441	-673	235	335	232
chrX	102631466	NGFRAP1	ENST00000372645.3	0.440366972477064	143	-183	-184	-519	-520	-769	326	335	249
chrX	102632533	NGFRAP1	ENST00000299872.7	1.33928571428571	424	114	113	-222	-223	-459	310	335	236
chrX	102632533	NGFRAP1	ENST00000361298.4	1.27450980392157	448	84	83	-222	-223	-472	364	305	249
chrX	102632533	NGFRAP1	ENST00000372634.1	1.27450980392157	286	84	83	-222	-223	-466	202	305	243
chrX	102632533	NGFRAP1	ENST00000372635.1	1.33928571428571	349	114	113	-222	-223	-455	235	335	232
chrX	102632533	NGFRAP1	ENST00000372645.3	1.33928571428571	440	114	113	-222	-223	-472	326	335	249
chrX	102632755	NGFRAP1	ENST00000299872.7	2	646	336	335	0	-1	-237	310	335	236
chrX	102632755	NGFRAP1	ENST00000361298.4	2	670	306	305	0	-1	-250	364	305	249
chrX	102632755	NGFRAP1	ENST00000372634.1	2	508	306	305	0	-1	-244	202	305	243
chrX	102632755	NGFRAP1	ENST00000372635.1	2	571	336	335	0	-1	-233	235	335	232
chrX	102632755	NGFRAP1	ENST00000372645.3	2	662	336	335	0	-1	-250	326	335	249
chrX	102930757	MORF4L2	ENST00000360458.1	2.49924812030075	1490	1199	1198	332	331	-333	291	866	664
chrX	102930757	MORF4L2	ENST00000422154.2	2.50226928895613	1702	1199	1198	332	331	-329	503	866	660
chrX	102930757	MORF4L2	ENST00000423833.2	2.50609756097561	2424	1199	1198	332	331	-324	1225	866	655
chrX	102930757	MORF4L2	ENST00000433176.2	2.50226928895613	1684	1199	1198	332	331	-329	485	866	660
chrX	102930757	MORF4L2	ENST00000441076.2	2.50609756097561	1503	1199	1198	332	331	-324	304	866	655
chrX	102930757	MORF4L2	ENST00000451301.1	2.50226928895613	1555	1199	1198	332	331	-329	356	866	660
chrX	102930852	MORF4L2	ENST00000360458.1	2.35639097744361	1395	1104	1103	237	236	-428	291	866	664
chrX	102930852	MORF4L2	ENST00000422154.2	2.35854765506808	1607	1104	1103	237	236	-424	503	866	660
chrX	102930852	MORF4L2	ENST00000423833.2	2.36128048780488	2329	1104	1103	237	236	-419	1225	866	655
chrX	102930852	MORF4L2	ENST00000433176.2	2.35854765506808	1589	1104	1103	237	236	-424	485	866	660
chrX	102930852	MORF4L2	ENST00000441076.2	2.36128048780488	1408	1104	1103	237	236	-419	304	866	655
chrX	102930852	MORF4L2	ENST00000451301.1	2.35854765506808	1460	1104	1103	237	236	-424	356	866	660
chrX	102931543	MORF4L2	ENST00000360458.1	1.47635524798155	704	413	412	-454	-455	-1119	291	866	664
chrX	102931543	MORF4L2	ENST00000422154.2	1.47635524798155	916	413	412	-454	-455	-1115	503	866	660
chrX	102931543	MORF4L2	ENST00000423833.2	1.47635524798155	1638	413	412	-454	-455	-1110	1225	866	655
chrX	102931543	MORF4L2	ENST00000433176.2	1.47635524798155	898	413	412	-454	-455	-1115	485	866	660
chrX	102931543	MORF4L2	ENST00000441076.2	1.47635524798155	717	413	412	-454	-455	-1110	304	866	655
chrX	102931543	MORF4L2	ENST00000451301.1	1.47635524798155	769	413	412	-454	-455	-1115	356	866	660
chrX	102931549	MORF4L2	ENST00000360458.1	1.46943483275663	698	407	406	-460	-461	-1125	291	866	664
chrX	102931549	MORF4L2	ENST00000422154.2	1.46943483275663	910	407	406	-460	-461	-1121	503	866	660
chrX	102931549	MORF4L2	ENST00000423833.2	1.46943483275663	1632	407	406	-460	-461	-1116	1225	866	655
chrX	102931549	MORF4L2	ENST00000433176.2	1.46943483275663	892	407	406	-460	-461	-1121	485	866	660
chrX	102931549	MORF4L2	ENST00000441076.2	1.46943483275663	711	407	406	-460	-461	-1116	304	866	655
chrX	102931549	MORF4L2	ENST00000451301.1	1.46943483275663	763	407	406	-460	-461	-1121	356	866	660
chrX	102931920	MORF4L2	ENST00000360458.1	1.04152249134948	327	36	35	-831	-832	-1496	291	866	664
chrX	102931920	MORF4L2	ENST00000422154.2	1.04152249134948	539	36	35	-831	-832	-1492	503	866	660
chrX	102931920	MORF4L2	ENST00000423833.2	1.04152249134948	1261	36	35	-831	-832	-1487	1225	866	655
chrX	102931920	MORF4L2	ENST00000433176.2	1.04152249134948	521	36	35	-831	-832	-1492	485	866	660
chrX	102931920	MORF4L2	ENST00000441076.2	1.04152249134948	340	36	35	-831	-832	-1487	304	866	655
chrX	102931920	MORF4L2	ENST00000451301.1	1.04152249134948	392	36	35	-831	-832	-1492	356	866	660
chrX	102941627	MORF4L2	ENST00000422154.2	0.238095238095238	119	-384	-385	-1251	-1252	-1912	503	866	660
chrX	102941627	MORF4L2	ENST00000451301.1	0.336134453781513	119	-237	-238	-1104	-1105	-1765	356	866	660
chrX	103435486	FAM199X	ENST00000493442.1	2.16770084911822	2359	2194	2193	1027	1026	-5097	165	1166	6123
chrX	106224681	MORC4	ENST00000255495.7	1.25934147243803	809	701	700	-2002	-2003	-2130	108	2702	127
chrX	106224681	MORC4	ENST00000355610.4	1.24911158493248	975	701	700	-2113	-2114	-2858	274	2813	744
chrX	106224681	MORC4	ENST00000535534.1	0.931930693069307	752	-55	-56	-2002	-2003	-2809	807	1946	806
chrX	106956644	TSC22D3	ENST00000315660.4	2.85130970724191	2019	1708	1707	1105	1104	-193	311	602	1297
chrX	106956644	TSC22D3	ENST00000372383.4	2.85328185328185	2075	1708	1707	1105	1104	-190	367	602	1294
chrX	106956644	TSC22D3	ENST00000372384.2	2.85328185328185	2008	1708	1707	1105	1104	-190	300	602	1294
chrX	106956644	TSC22D3	ENST00000372390.4	2.85130970724191	1618	1339	1338	1105	1104	-193	279	233	1297
chrX	106956644	TSC22D3	ENST00000372397.2	2.85130970724191	1833	1510	1509	1105	1104	-193	323	404	1297
chrX	106957348	TSC22D3	ENST00000315660.4	2.30893682588598	1315	1004	1003	401	400	-897	311	602	1297
chrX	106957348	TSC22D3	ENST00000372382.4	2.77263969171484	1097	734	733	401	400	-118	363	332	518
chrX	106957348	TSC22D3	ENST00000372383.4	2.30965250965251	1371	1004	1003	401	400	-894	367	602	1294
chrX	106957348	TSC22D3	ENST00000372384.2	2.30965250965251	1304	1004	1003	401	400	-894	300	602	1294
chrX	106957348	TSC22D3	ENST00000372390.4	2.30893682588598	914	635	634	401	400	-897	279	233	1297
chrX	106957348	TSC22D3	ENST00000372397.2	2.30893682588598	1129	806	805	401	400	-897	323	404	1297
chrX	106957376	TSC22D3	ENST00000315660.4	2.28736517719569	1287	976	975	373	372	-925	311	602	1297
chrX	106957376	TSC22D3	ENST00000372382.4	2.71868978805395	1069	706	705	373	372	-146	363	332	518
chrX	106957376	TSC22D3	ENST00000372383.4	2.28803088803089	1343	976	975	373	372	-922	367	602	1294
chrX	106957376	TSC22D3	ENST00000372384.2	2.28803088803089	1276	976	975	373	372	-922	300	602	1294
chrX	106957376	TSC22D3	ENST00000372390.4	2.28736517719569	886	607	606	373	372	-925	279	233	1297
chrX	106957376	TSC22D3	ENST00000372397.2	2.28736517719569	1101	778	777	373	372	-925	323	404	1297
chrX	106957458	TSC22D3	ENST00000315660.4	2.22419106317411	1205	894	893	291	290	-1007	311	602	1297
chrX	106957458	TSC22D3	ENST00000372382.4	2.5606936416185	987	624	623	291	290	-228	363	332	518
chrX	106957458	TSC22D3	ENST00000372383.4	2.22471042471042	1261	894	893	291	290	-1004	367	602	1294
chrX	106957458	TSC22D3	ENST00000372384.2	2.22471042471042	1194	894	893	291	290	-1004	300	602	1294
chrX	106957458	TSC22D3	ENST00000372390.4	2.22419106317411	804	525	524	291	290	-1007	279	233	1297
chrX	106957458	TSC22D3	ENST00000372397.2	2.22419106317411	1019	696	695	291	290	-1007	323	404	1297
chrX	106957609	TSC22D3	ENST00000315660.4	2.10785824345146	1054	743	742	140	139	-1158	311	602	1297
chrX	106957609	TSC22D3	ENST00000372382.4	2.26974951830443	836	473	472	140	139	-379	363	332	518
chrX	106957609	TSC22D3	ENST00000372383.4	2.10810810810811	1110	743	742	140	139	-1155	367	602	1294
chrX	106957609	TSC22D3	ENST00000372384.2	2.10810810810811	1043	743	742	140	139	-1155	300	602	1294
chrX	106957609	TSC22D3	ENST00000372390.4	2.10785824345146	653	374	373	140	139	-1158	279	233	1297
chrX	106957609	TSC22D3	ENST00000372397.2	2.10785824345146	868	545	544	140	139	-1158	323	404	1297
chrX	106957609	TSC22D3	ENST00000506081.1	2.93959731543624	946	743	742	140	139	-9	203	602	148
chrX	107396999	ATG4A	ENST00000345734.3	2.05943691345151	1226	1068	1067	57	56	-902	158	1010	958
chrX	107396999	ATG4A	ENST00000372232.3	2.05943691345151	1412	1254	1253	57	56	-902	158	1196	958
chrX	107396999	ATG4A	ENST00000372254.3	2.05993690851735	1304	1182	1181	57	56	-894	122	1124	950
chrX	107396999	ATG4A	ENST00000545696.1	2.18936877076412	1408	837	836	57	56	-244	571	779	300
chrX	107976036	IRS4	ENST00000372129.2	1.93773184949656	3615	3539	3538	-235	-236	-324	76	3773	88
chrX	107976243	IRS4	ENST00000372129.2	1.88288288288288	3408	3332	3331	-442	-443	-531	76	3773	88
chrX	107976258	IRS4	ENST00000372129.2	1.87890832008479	3393	3317	3316	-457	-458	-546	76	3773	88
chrX	107976326	IRS4	ENST00000372129.2	1.86089030206677	3325	3249	3248	-525	-526	-614	76	3773	88
chrX	107976451	IRS4	ENST00000372129.2	1.827768945416	3200	3124	3123	-650	-651	-739	76	3773	88
chrX	107976531	IRS4	ENST00000372129.2	1.80657127715951	3120	3044	3043	-730	-731	-819	76	3773	88
chrX	107976603	IRS4	ENST00000372129.2	1.78749337572867	3048	2972	2971	-802	-803	-891	76	3773	88
chrX	107976719	IRS4	ENST00000372129.2	1.75675675675676	2932	2856	2855	-918	-919	-1007	76	3773	88
chrX	107976801	IRS4	ENST00000372129.2	1.73502914679385	2850	2774	2773	-1000	-1001	-1089	76	3773	88
chrX	107976816	IRS4	ENST00000372129.2	1.73105458399576	2835	2759	2758	-1015	-1016	-1104	76	3773	88
chrX	107976902	IRS4	ENST00000372129.2	1.70826709062003	2749	2673	2672	-1101	-1102	-1190	76	3773	88
chrX	107976911	IRS4	ENST00000372129.2	1.70588235294118	2740	2664	2663	-1110	-1111	-1199	76	3773	88
chrX	107977112	IRS4	ENST00000372129.2	1.65262321144674	2539	2463	2462	-1311	-1312	-1400	76	3773	88
chrX	107977242	IRS4	ENST00000372129.2	1.61817700052994	2409	2333	2332	-1441	-1442	-1530	76	3773	88
chrX	107977260	IRS4	ENST00000372129.2	1.61340752517223	2391	2315	2314	-1459	-1460	-1548	76	3773	88
chrX	107977717	IRS4	ENST00000372129.2	1.49231584525702	1934	1858	1857	-1916	-1917	-2005	76	3773	88
chrX	107977815	IRS4	ENST00000372129.2	1.46634870164282	1836	1760	1759	-2014	-2015	-2103	76	3773	88
chrX	107977886	IRS4	ENST00000372129.2	1.44753577106518	1765	1689	1688	-2085	-2086	-2174	76	3773	88
chrX	107978103	IRS4	ENST00000372129.2	1.39003709591945	1548	1472	1471	-2302	-2303	-2391	76	3773	88
chrX	107978223	IRS4	ENST00000372129.2	1.35824059353471	1428	1352	1351	-2422	-2423	-2511	76	3773	88
chrX	107978717	IRS4	ENST00000372129.2	1.22734499205087	934	858	857	-2916	-2917	-3005	76	3773	88
chrX	107979271	IRS4	ENST00000372129.2	1.08055113937467	380	304	303	-3470	-3471	-3559	76	3773	88
chrX	112019101	AMOT	ENST00000304758.1	2.6628937007874	5517	4722	4721	2694	2693	-1370	795	2027	4063
chrX	112022381	AMOT	ENST00000304758.1	1.87475345167653	2569	1774	1773	-254	-255	-4318	795	2027	4063
chrX	112022381	AMOT	ENST00000371962.1	1.90074247753029	2410	2305	2304	-254	-255	-309	105	2558	54
chrX	112059067	AMOT	ENST00000304758.1	0.603015075376884	479	-316	-317	-2344	-2345	-6408	795	2027	4063
chrX	112059067	AMOT	ENST00000371958.1	1.11984392419175	368	215	214	-1579	-1580	-2093	153	1793	513
chrX	112059067	AMOT	ENST00000371962.1	1.08401719421649	320	215	214	-2344	-2345	-2399	105	2558	54
chrX	112083985	AMOT	ENST00000304758.1	0.0741206030150754	58	-737	-738	-2765	-2766	-6829	795	2027	4063
chrX	114795573	PLS3	ENST00000355899.3	0.747126436781609	64	-22	-23	-1915	-1916	-3211	86	1892	1295
chrX	114795573	PLS3	ENST00000537301.1	0.084070796460177	18	-207	-208	-2061	-2062	-2258	225	1853	196
chrX	114877729	PLS3	ENST00000289290.3	1.55126050420168	1251	984	983	-801	-802	-998	267	1784	196
chrX	114877729	PLS3	ENST00000355899.3	1.57686212361331	1178	1092	1091	-801	-802	-2097	86	1892	1295
chrX	114877729	PLS3	ENST00000420625.2	1.57686212361331	1225	1092	1091	-801	-802	-2101	133	1892	1299
chrX	114877729	PLS3	ENST00000537301.1	1.56796116504854	1278	1053	1052	-801	-802	-998	225	1853	196
chrX	114877729	PLS3	ENST00000539310.1	1.54436860068259	1561	957	956	-801	-802	-1296	604	1757	494
chrX	114883970	PLS3	ENST00000289290.3	2.45177664974619	2141	1874	1873	89	88	-108	267	1784	196
chrX	114883970	PLS3	ENST00000355899.3	2.06867283950617	2068	1982	1981	89	88	-1207	86	1892	1295
chrX	114883970	PLS3	ENST00000420625.2	2.06846153846154	2115	1982	1981	89	88	-1211	133	1892	1299
chrX	114883970	PLS3	ENST00000537301.1	2.45177664974619	2168	1943	1942	89	88	-108	225	1853	196
chrX	114883970	PLS3	ENST00000539310.1	2.17979797979798	2451	1847	1846	89	88	-406	604	1757	494
chrX	114883970	PLS3	ENST00000543070.1	2.63120567375887	863	764	763	89	88	-52	99	674	140
chrX	114883989	PLS3	ENST00000289290.3	2.54822335025381	2160	1893	1892	108	107	-89	267	1784	196
chrX	114883989	PLS3	ENST00000355899.3	2.08333333333333	2087	2001	2000	108	107	-1188	86	1892	1295
chrX	114883989	PLS3	ENST00000420625.2	2.08307692307692	2134	2001	2000	108	107	-1192	133	1892	1299
chrX	114883989	PLS3	ENST00000537301.1	2.54822335025381	2187	1962	1961	108	107	-89	225	1853	196
